attack_mana_health,attack_mana,mana_health,attack_health,health,attack,mana,strategy,id
3.8712010109078907,2.4849066497880004,2.772588722239781,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.3862943611198906,late,20
3.58351893845611,2.1972245773362196,2.4849066497880004,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0986122886681098,late,21
5.19295685089021,3.401197381662155,3.58351893845611,3.401197381662155,1.791759469228055,1.6094379124341003,1.791759469228055,late,22
3.8712010109078907,2.4849066497880004,2.772588722239781,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.3862943611198906,late,23
1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,early,24
5.298317366548036,3.688879454113936,3.688879454113936,3.2188758248682006,1.6094379124341003,1.6094379124341003,2.0794415416798357,late,25
1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,early,26
5.3471075307174685,3.737669618283368,3.5553480614894135,3.401197381662155,1.6094379124341003,1.791759469228055,1.9459101490553132,late,27
0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,early,28
4.1588830833596715,2.772588722239781,2.772588722239781,2.772588722239781,1.3862943611198906,1.3862943611198906,1.3862943611198906,late,29
5.5012582105447265,3.5553480614894135,3.8918202981106265,3.5553480614894135,1.9459101490553132,1.6094379124341003,1.9459101490553132,late,30
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.9459101490553132,early,31
4.828313737302301,3.2188758248682006,3.2188758248682006,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.6094379124341003,late,32
1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,early,33
2.4849066497880004,1.791759469228055,1.3862943611198906,1.791759469228055,0.6931471805599453,1.0986122886681098,0.6931471805599453,early,34
3.323567510560707,2.167215573759062,1.791759469228055,2.152667644071102,1.0986122886681098,1.0089684939338583,0.6931471805599453,late,35
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,36
6.173786103901937,3.8712010109078907,4.094344562222101,4.382026634673881,2.302585092994046,2.0794415416798357,1.791759469228055,late,37
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.0,late,38
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.791759469228055,early,39
1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,early,40
4.382026634673881,2.995732273553991,2.995732273553991,2.772588722239781,1.3862943611198906,1.3862943611198906,1.6094379124341003,late,41
2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,42
0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,early,43
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,44
2.3025850929940455,2.3025850929940455,0.6931471805599453,1.6094379124341003,0.0,1.6094379124341003,0.6931471805599453,late,45
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,46
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.0986122886681098,early,47
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,48
4.787491742782046,2.995732273553991,3.401197381662155,3.1780538303479453,1.791759469228055,1.3862943611198906,1.6094379124341003,late,49
3.688879454113936,2.3025850929940455,2.995732273553991,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.6094379124341003,late,50
5.683579767338681,3.737669618283368,3.8918202981106265,3.737669618283368,1.9459101490553132,1.791759469228055,1.9459101490553132,late,51
2.3025850929940455,0.6931471805599453,2.3025850929940455,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,late,52
5.5294290875114225,3.737669618283368,3.737669618283368,3.58351893845611,1.791759469228055,1.791759469228055,1.9459101490553132,late,53
0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,early,54
4.1588830833596715,2.772588722239781,2.772588722239781,2.772588722239781,1.3862943611198906,1.3862943611198906,1.3862943611198906,late,55
1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,early,56
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.6094379124341003,early,57
5.3471075307174685,3.5553480614894135,3.401197381662155,3.737669618283368,1.791759469228055,1.9459101490553132,1.6094379124341003,late,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,early,59
1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,early,60
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,61
4.787491742782046,3.401197381662155,3.1780538303479453,2.995732273553991,1.3862943611198906,1.6094379124341003,1.791759469228055,late,62
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,63
5.8377304471659395,3.8918202981106265,3.8918202981106265,3.8918202981106265,1.9459101490553132,1.9459101490553132,1.9459101490553132,late,64
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.3862943611198906,late,65
4.787491742782046,3.1780538303479453,3.401197381662155,2.995732273553991,1.6094379124341003,1.3862943611198906,1.791759469228055,late,66
5.5012582105447265,3.5553480614894135,3.8918202981106265,3.5553480614894135,1.9459101490553132,1.6094379124341003,1.9459101490553132,late,67
2.890371757896165,2.1972245773362196,1.791759469228055,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,late,68
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,69
3.8712010109078907,2.4849066497880004,2.4849066497880004,2.772588722239781,1.3862943611198906,1.3862943611198906,1.0986122886681098,late,70
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.0,late,71
3.4657359027997265,2.772588722239781,2.0794415416798357,2.0794415416798357,0.6931471805599453,1.3862943611198906,1.3862943611198906,late,72
5.683579767338681,3.737669618283368,3.8918202981106265,3.737669618283368,1.9459101490553132,1.791759469228055,1.9459101490553132,late,73
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,74
1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,early,75
4.276666119016055,2.8903717578961645,3.1780538303479453,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.791759469228055,late,76
2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,77
4.499809670330265,2.70805020110221,3.401197381662155,2.8903717578961645,1.791759469228055,1.0986122886681098,1.6094379124341003,late,78
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,79
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,80
2.0794415416798357,0.6931471805599453,1.3862943611198906,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.0,early,81
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.791759469228055,early,82
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,2.0794415416798357,late,83
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,84
1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,early,85
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.6931471805599453,late,86
3.323567510560707,2.167215573759062,3.044522437723423,2.152667644071102,1.9459101490553132,1.0089684939338583,1.0986122886681098,late,87
2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,early,88
4.787491742782046,2.995732273553991,3.401197381662155,3.1780538303479453,1.791759469228055,1.3862943611198906,1.6094379124341003,late,89
3.58351893845611,2.1972245773362196,2.4849066497880004,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.0986122886681098,late,90
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.6931471805599453,late,91
1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,early,92
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,93
5.123963979403259,3.332204510175204,3.737669618283368,3.1780538303479453,1.791759469228055,1.3862943611198906,1.9459101490553132,late,94
4.836281906951478,2.8903717578961645,3.737669618283368,3.044522437723423,1.9459101490553132,1.0986122886681098,1.791759469228055,late,95
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,96
3.7376696182833684,3.044522437723423,1.791759469228055,2.6390573296152584,0.6931471805599453,1.9459101490553132,1.0986122886681098,late,97
4.828313737302301,3.2188758248682006,3.2188758248682006,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.6094379124341003,late,98
5.886104031450156,3.688879454113936,4.276666119016055,3.8066624897703196,2.1972245773362196,1.6094379124341003,2.0794415416798357,late,99
5.683579767338681,3.737669618283368,3.8918202981106265,3.737669618283368,1.9459101490553132,1.791759469228055,1.9459101490553132,late,100
0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,early,101
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.0,late,102
5.5012582105447265,3.5553480614894135,3.8918202981106265,3.5553480614894135,1.9459101490553132,1.6094379124341003,1.9459101490553132,late,103
1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,early,104
1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,early,105
2.8903717578961645,1.791759469228055,1.791759469228055,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.6931471805599453,late,106
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,107
0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,early,108
3.8066624897703196,2.70805020110221,2.70805020110221,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.6094379124341003,late,109
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.0986122886681098,early,110
3.1915230996690793,2.1060903977995857,2.1972245773362196,2.029279628227285,1.0986122886681098,0.9506413092757027,1.0986122886681098,early,111
2.995732273553991,2.3025850929940455,2.3025850929940455,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.6094379124341003,late,112
6.104793232414984,4.025351690735149,4.025351690735149,4.1588830833596715,2.0794415416798357,2.0794415416798357,1.9459101490553132,late,113
2.995732273553991,1.3862943611198906,2.995732273553991,1.6094379124341003,1.6094379124341003,0.0,1.3862943611198906,late,114
5.480638923341991,3.8712010109078907,3.401197381662155,3.688879454113936,1.6094379124341003,2.0794415416798357,1.791759469228055,late,115
4.605170185988091,2.995732273553991,3.2188758248682006,2.995732273553991,1.6094379124341003,1.3862943611198906,1.6094379124341003,late,116
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.6094379124341003,early,117
4.0943445622221,3.401197381662155,2.4849066497880004,2.3025850929940455,0.6931471805599453,1.6094379124341003,1.791759469228055,late,118
3.1915230996690793,2.1060903977995857,2.1972245773362196,2.029279628227285,1.0986122886681098,0.9506413092757027,1.0986122886681098,early,119
4.787491742782046,3.1780538303479453,3.401197381662155,2.995732273553991,1.6094379124341003,1.3862943611198906,1.791759469228055,late,120
4.0943445622221,2.4849066497880004,2.995732273553991,2.70805020110221,1.6094379124341003,1.0986122886681098,1.3862943611198906,late,121
1.791759469228055,1.0986122886681098,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,early,122
2.772588722239781,2.0794415416798357,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,late,123
1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,early,124
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,125
3.1915230996690793,2.1060903977995857,0.6931471805599453,2.029279628227285,0.6931471805599453,0.9506413092757027,0.0,early,126
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,127
1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,early,128
5.375278407684165,3.58351893845611,3.58351893845611,3.58351893845611,1.791759469228055,1.791759469228055,1.791759469228055,late,129
2.70805020110221,2.70805020110221,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,1.6094379124341003,late,130
0.0,0.0,0.0,0.0,0.0,0.0,0.0,early,131
1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,early,132
5.0106352940962555,3.401197381662155,3.401197381662155,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.791759469228055,late,133
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,134
3.323567510560707,2.167215573759062,3.737669618283368,2.152667644071102,1.791759469228055,1.0089684939338583,1.9459101490553132,late,135
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,136
3.332204510175204,1.9459101490553132,3.332204510175204,1.3862943611198906,1.3862943611198906,0.0,1.9459101490553132,late,137
4.836281906951478,2.8903717578961645,3.737669618283368,3.044522437723423,1.9459101490553132,1.0986122886681098,1.791759469228055,late,138
3.1780538303479453,2.0794415416798357,2.4849066497880004,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,late,139
4.0943445622221,2.4849066497880004,2.995732273553991,2.70805020110221,1.6094379124341003,1.0986122886681098,1.3862943611198906,late,140
1.791759469228055,1.0986122886681098,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,early,141
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.0986122886681098,late,142
2.1972245773362196,1.0986122886681098,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,early,143
5.752572638825633,3.5553480614894135,4.143134726391533,3.8066624897703196,2.1972245773362196,1.6094379124341003,1.9459101490553132,late,144
4.836281906951478,2.8903717578961645,3.737669618283368,3.044522437723423,1.9459101490553132,1.0986122886681098,1.791759469228055,late,145
1.791759469228055,1.791759469228055,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,early,146
7.742402021815781,4.969813299576001,4.969813299576001,5.545177444479562,2.772588722239781,2.772588722239781,2.1972245773362196,late,147
5.164785973923514,3.5553480614894135,3.5553480614894135,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.9459101490553132,late,148
6.1862086239004945,3.9889840465642745,4.394449154672439,3.9889840465642745,2.1972245773362196,1.791759469228055,2.1972245773362196,late,149
5.19295685089021,3.401197381662155,3.58351893845611,3.401197381662155,1.791759469228055,1.6094379124341003,1.791759469228055,late,150
5.123963979403259,3.1780538303479453,4.025351690735149,3.044522437723423,1.9459101490553132,1.0986122886681098,2.0794415416798357,late,151
4.653960350157523,2.70805020110221,3.5553480614894135,3.044522437723423,1.9459101490553132,1.0986122886681098,1.6094379124341003,late,152
2.4849066497880004,1.791759469228055,1.3862943611198906,1.791759469228055,0.6931471805599453,1.0986122886681098,0.6931471805599453,early,153
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.0,late,154
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,155
2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,156
4.143134726391533,3.044522437723423,3.044522437723423,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.9459101490553132,late,157
2.4849066497880004,1.791759469228055,1.791759469228055,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.0986122886681098,early,158
5.683579767338681,3.737669618283368,3.8918202981106265,3.737669618283368,1.9459101490553132,1.791759469228055,1.9459101490553132,late,159
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,160
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.9459101490553132,late,161
5.19295685089021,3.58351893845611,3.401197381662155,3.401197381662155,1.6094379124341003,1.791759469228055,1.791759469228055,late,162
5.0106352940962555,3.401197381662155,3.2188758248682006,3.401197381662155,1.6094379124341003,1.791759469228055,1.6094379124341003,late,163
5.123963979403259,3.737669618283368,3.332204510175204,3.1780538303479453,1.3862943611198906,1.791759469228055,1.9459101490553132,late,164
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.3862943611198906,late,165
5.817111159963204,3.737669618283368,3.8712010109078907,4.025351690735149,2.0794415416798357,1.9459101490553132,1.791759469228055,late,166
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,167
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,168
5.683579767338681,3.737669618283368,3.8918202981106265,3.737669618283368,1.9459101490553132,1.791759469228055,1.9459101490553132,late,169
5.8377304471659395,3.8918202981106265,3.8918202981106265,3.8918202981106265,1.9459101490553132,1.9459101490553132,1.9459101490553132,late,170
0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,early,171
5.19295685089021,3.401197381662155,3.58351893845611,3.401197381662155,1.791759469228055,1.6094379124341003,1.791759469228055,late,172
4.564348191467836,3.1780538303479453,3.1780538303479453,2.772588722239781,1.3862943611198906,1.3862943611198906,1.791759469228055,late,173
2.4849066497880004,1.0986122886681098,2.4849066497880004,1.3862943611198906,1.3862943611198906,0.0,1.0986122886681098,late,174
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.3862943611198906,early,175
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.0,late,176
4.787491742782046,3.1780538303479453,3.401197381662155,2.995732273553991,1.6094379124341003,1.3862943611198906,1.791759469228055,late,177
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,178
2.0794415416798357,2.0794415416798357,0.6931471805599453,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,early,179
5.19295685089021,3.401197381662155,3.58351893845611,3.401197381662155,1.791759469228055,1.6094379124341003,1.791759469228055,late,180
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.0986122886681098,early,181
1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,early,182
5.170483995038152,3.7841896339182615,3.7841896339182615,2.772588722239781,1.3862943611198906,1.3862943611198906,2.3978952727983707,late,183
5.971261839790462,3.8918202981106265,4.025351690735149,4.025351690735149,2.0794415416798357,1.9459101490553132,1.9459101490553132,late,184
5.0106352940962555,3.401197381662155,3.2188758248682006,3.401197381662155,1.6094379124341003,1.791759469228055,1.6094379124341003,late,185
2.4849066497880004,1.3862943611198906,1.791759469228055,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,early,186
5.19295685089021,3.58351893845611,3.401197381662155,3.401197381662155,1.6094379124341003,1.791759469228055,1.791759469228055,late,187
3.1915230996690793,2.1060903977995857,2.4849066497880004,2.029279628227285,1.791759469228055,0.9506413092757027,0.6931471805599453,late,188
3.912023005428146,3.2188758248682006,2.3025850929940455,2.3025850929940455,0.6931471805599453,1.6094379124341003,1.6094379124341003,late,189
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.0986122886681098,late,190
2.772588722239781,2.0794415416798357,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,late,191
3.1780538303479453,2.0794415416798357,2.4849066497880004,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,late,192
3.58351893845611,2.4849066497880004,2.4849066497880004,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.3862943611198906,late,193
3.1915230996690793,2.1060903977995857,0.6931471805599453,2.029279628227285,0.6931471805599453,0.9506413092757027,0.0,early,194
5.0106352940962555,3.401197381662155,3.401197381662155,3.2188758248682006,1.6094379124341003,1.6094379124341003,1.791759469228055,late,195
2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,196
4.31748811353631,2.70805020110221,3.2188758248682006,2.70805020110221,1.6094379124341003,1.0986122886681098,1.6094379124341003,late,197
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,1.9459101490553132,early,198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,early,199
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,0.6931471805599453,late,200
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.6931471805599453,early,201
3.8712010109078907,2.772588722239781,2.4849066497880004,2.4849066497880004,1.0986122886681098,1.3862943611198906,1.3862943611198906,late,202
3.1915230996690793,2.1060903977995857,3.332204510175204,2.029279628227285,1.9459101490553132,0.9506413092757027,1.3862943611198906,late,203
2.772588722239781,2.0794415416798357,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,late,204
1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,early,205
0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,early,206
2.4849066497880004,0.6931471805599453,1.791759469228055,2.4849066497880004,1.791759469228055,0.6931471805599453,0.0,early,207
2.0794415416798357,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,early,208
3.9889840465642745,2.8903717578961645,2.8903717578961645,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.791759469228055,late,209
3.295836866004329,2.1972245773362196,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.0986122886681098,late,210
2.890371757896165,2.1972245773362196,1.791759469228055,1.791759469228055,0.6931471805599453,1.0986122886681098,1.0986122886681098,late,211
5.634789603169249,3.688879454113936,4.025351690735149,3.5553480614894135,1.9459101490553132,1.6094379124341003,2.0794415416798357,late,212
2.8903717578961645,1.791759469228055,2.1972245773362196,1.791759469228055,1.0986122886681098,0.6931471805599453,1.0986122886681098,late,213
3.1915230996690793,2.1060903977995857,1.791759469228055,2.029279628227285,0.6931471805599453,0.9506413092757027,1.0986122886681098,early,214
2.772588722239781,2.0794415416798357,2.0794415416798357,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.3862943611198906,late,215
3.8066624897703196,2.70805020110221,2.70805020110221,2.1972245773362196,1.0986122886681098,1.0986122886681098,1.6094379124341003,late,216
3.323567510560707,2.167215573759062,2.302848264970951,2.152667644071102,1.1416307028327026,1.0089684939338583,1.0986122886681098,late,217
3.1780538303479453,2.0794415416798357,2.4849066497880004,1.791759469228055,1.0986122886681098,0.6931471805599453,1.3862943611198906,late,218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,early,219
0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,early,220
3.1915230996690793,2.1060903977995857,2.2225897354971837,2.029279628227285,1.0816943542886175,0.9506413092757027,0.0,early,221
4.276666119016055,2.8903717578961645,3.1780538303479453,2.4849066497880004,1.3862943611198906,1.0986122886681098,1.791759469228055,late,222
1.791759469228055,0.6931471805599453,1.791759469228055,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,early,223
